unique_identifier,death,count,year,week_id,year_range,split_year,id
Laxton-1705-46-verso,Horshoehead,,1705,1704-1705-46,1704-1705,1704/1705,18354
Laxton-1705-46-verso,Impostume,,1705,1704-1705-46,1704-1705,1704/1705,18355
Laxton-1705-46-verso,Infants,,1705,1704-1705-46,1704-1705,1704/1705,18356
Laxton-1705-46-verso,Inflammation,,1705,1704-1705-46,1704-1705,1704/1705,18357
Laxton-1705-46-verso,Itch,,1705,1704-1705-46,1704-1705,1704/1705,18358
Laxton-1705-46-verso,Jaundies,2,1705,1704-1705-46,1704-1705,1704/1705,18359
Laxton-1705-46-verso,Jaw-fallen,,1705,1704-1705-46,1704-1705,1704/1705,18360
Laxton-1705-46-verso,Kings Evil,,1705,1704-1705-46,1704-1705,1704/1705,18361
Laxton-1705-46-verso,Leprosie,,1705,1704-1705-46,1704-1705,1704/1705,18362
Laxton-1705-46-verso,Lethargy,,1705,1704-1705-46,1704-1705,1704/1705,18363
Laxton-1705-46-verso,Liver-grown,,1705,1704-1705-46,1704-1705,1704/1705,18364
Laxton-1705-46-verso,Looseness,,1705,1704-1705-46,1704-1705,1704/1705,18365
Laxton-1705-46-verso,Lunatick and Frenzy,,1705,1704-1705-46,1704-1705,1704/1705,18366
Laxton-1705-46-verso,Malignant Fever,,1705,1704-1705-46,1704-1705,1704/1705,18367
Laxton-1705-46-verso,Meagrim,,1705,1704-1705-46,1704-1705,1704/1705,18368
Laxton-1705-46-verso,Measles,10,1705,1704-1705-46,1704-1705,1704/1705,18369
Laxton-1705-46-verso,Miscarriage,,1705,1704-1705-46,1704-1705,1704/1705,18370
Laxton-1705-46-verso,Mortification,,1705,1704-1705-46,1704-1705,1704/1705,18371
Laxton-1705-46-verso,Mother,,1705,1704-1705-46,1704-1705,1704/1705,18372
Laxton-1705-46-verso,Noli me tangere,,1705,1704-1705-46,1704-1705,1704/1705,18373
Laxton-1705-46-verso,Palsie,,1705,1704-1705-46,1704-1705,1704/1705,18374
Laxton-1705-46-verso,Plague,,1705,1704-1705-46,1704-1705,1704/1705,18375
Laxton-1705-46-verso,Planet,,1705,1704-1705-46,1704-1705,1704/1705,18376
Laxton-1705-46-verso,Plurisie,,1705,1704-1705-46,1704-1705,1704/1705,18377
Laxton-1705-46-verso,Purples,,1705,1704-1705-46,1704-1705,1704/1705,18378
Laxton-1705-46-verso,Quinsie,,1705,1704-1705-46,1704-1705,1704/1705,18379
Laxton-1705-46-verso,Rash,,1705,1704-1705-46,1704-1705,1704/1705,18380
Laxton-1705-46-verso,Rheumatism,1,1705,1704-1705-46,1704-1705,1704/1705,18381
Laxton-1705-46-verso,Rickets,5,1705,1704-1705-46,1704-1705,1704/1705,18382
Laxton-1705-46-verso,Rising of the Lights,1,1705,1704-1705-46,1704-1705,1704/1705,18383
Laxton-1705-46-verso,Running of the Reins,,1705,1704-1705-46,1704-1705,1704/1705,18384
Laxton-1705-46-verso,Rupture,1,1705,1704-1705-46,1704-1705,1704/1705,18385
Laxton-1705-46-verso,Scald Head,,1705,1704-1705-46,1704-1705,1704/1705,18386
Laxton-1705-46-verso,Scarlet Fever,,1705,1704-1705-46,1704-1705,1704/1705,18387
Laxton-1705-46-verso,Sciatica,,1705,1704-1705-46,1704-1705,1704/1705,18388
Laxton-1705-46-verso,Scowring,,1705,1704-1705-46,1704-1705,1704/1705,18389
Laxton-1705-46-verso,Scurvy,1,1705,1704-1705-46,1704-1705,1704/1705,18390
Laxton-1705-46-verso,Sores,,1705,1704-1705-46,1704-1705,1704/1705,18391
Laxton-1705-46-verso,Shingles,,1705,1704-1705-46,1704-1705,1704/1705,18392
Laxton-1705-46-verso,Spleen,,1705,1704-1705-46,1704-1705,1704/1705,18393
Laxton-1705-46-verso,Spotted-Fever,,1705,1704-1705-46,1704-1705,1704/1705,18394
Laxton-1705-46-verso,St. Anthony's Fire,,1705,1704-1705-46,1704-1705,1704/1705,18395
Laxton-1705-46-verso,Starved,,1705,1704-1705-46,1704-1705,1704/1705,18396
Laxton-1705-46-verso,Stone,,1705,1704-1705-46,1704-1705,1704/1705,18397
Laxton-1705-46-verso,Stopping of the Stomach,5,1705,1704-1705-46,1704-1705,1704/1705,18398
Laxton-1705-46-verso,Strangury,1,1705,1704-1705-46,1704-1705,1704/1705,18399
Laxton-1705-46-verso,Strongullion,,1705,1704-1705-46,1704-1705,1704/1705,18400
Laxton-1705-46-verso,Suddenly,2,1705,1704-1705-46,1704-1705,1704/1705,18401
Laxton-1705-46-verso,Surfeit,,1705,1704-1705-46,1704-1705,1704/1705,18402
Laxton-1705-46-verso,Swelling in the Throat,,1705,1704-1705-46,1704-1705,1704/1705,18403
Laxton-1705-46-verso,Swine-Pox,,1705,1704-1705-46,1704-1705,1704/1705,18404
Laxton-1705-46-verso,Teeth,29,1705,1704-1705-46,1704-1705,1704/1705,18405
Laxton-1705-46-verso,Thrush,1,1705,1704-1705-46,1704-1705,1704/1705,18406
Laxton-1705-46-verso,Tissick,6,1705,1704-1705-46,1704-1705,1704/1705,18407
Laxton-1705-46-verso,Tympany,,1705,1704-1705-46,1704-1705,1704/1705,18408
Laxton-1705-46-verso,Twisting of the Guts,,1705,1704-1705-46,1704-1705,1704/1705,18409
Laxton-1705-46-verso,Ulcer,2,1705,1704-1705-46,1704-1705,1704/1705,18410
Laxton-1705-46-verso,Vapours,,1705,1704-1705-46,1704-1705,1704/1705,18411
Laxton-1705-46-verso,Vomiting,,1705,1704-1705-46,1704-1705,1704/1705,18412
Laxton-1705-46-verso,Water in the Head,,1705,1704-1705-46,1704-1705,1704/1705,18413
Laxton-1705-46-verso,Wen,,1705,1704-1705-46,1704-1705,1704/1705,18414
Laxton-1705-46-verso,Wind,,1705,1704-1705-46,1704-1705,1704/1705,18415
Laxton-1705-46-verso,Wolf,,1705,1704-1705-46,1704-1705,1704/1705,18416
Laxton-1705-46-verso,Worms,2,1705,1704-1705-46,1704-1705,1704/1705,18417
Laxton-1705-46-verso,Abortive,2,1705,1704-1705-46,1704-1705,1704/1705,18418
Laxton-1705-46-verso,Overlaid,3,1705,1704-1705-46,1704-1705,1704/1705,18419
Laxton-1705-46-verso,Still-born,3,1705,1704-1705-46,1704-1705,1704/1705,18420
Laxton-1705-46-verso,Drowned,1,1705,1704-1705-46,1704-1705,1704/1705,18421
Laxton-1705-46-verso,Found Dead,1,1705,1704-1705-46,1704-1705,1704/1705,18422
Laxton-1705-46-verso,Executed,,1705,1704-1705-46,1704-1705,1704/1705,18423
Laxton-1705-46-verso,Killed,2,1705,1704-1705-46,1704-1705,1704/1705,18424
Laxton-1705-46-verso,Suicide,,1705,1704-1705-46,1704-1705,1704/1705,18425
Laxton-1705-46-verso,Other,3,1705,1704-1705-46,1704-1705,1704/1705,18426
Laxton-1705-47-verso,Aged,27,1705,1704-1705-47,1704-1705,1704/1705,18427
Laxton-1705-47-verso,Ague,,1705,1704-1705-47,1704-1705,1704/1705,18428
Laxton-1705-47-verso,Apoplexy,1,1705,1704-1705-47,1704-1705,1704/1705,18429
Laxton-1705-47-verso,Asthma,1,1705,1704-1705-47,1704-1705,1704/1705,18430
Laxton-1705-47-verso,Bed-ridden,,1705,1704-1705-47,1704-1705,1704/1705,18431
Laxton-1705-47-verso,Blasted,,1705,1704-1705-47,1704-1705,1704/1705,18432
Laxton-1705-47-verso,Bleeding,,1705,1704-1705-47,1704-1705,1704/1705,18433
Laxton-1705-47-verso,Bloody-flux,,1705,1704-1705-47,1704-1705,1704/1705,18434
Laxton-1705-47-verso,Calenture,,1705,1704-1705-47,1704-1705,1704/1705,18435
Laxton-1705-47-verso,Cancer,3,1705,1704-1705-47,1704-1705,1704/1705,18436
Laxton-1705-47-verso,Canker,,1705,1704-1705-47,1704-1705,1704/1705,18437
Laxton-1705-47-verso,Chicken Pox,,1705,1704-1705-47,1704-1705,1704/1705,18438
Laxton-1705-47-verso,Child-Bed,5,1705,1704-1705-47,1704-1705,1704/1705,18439
Laxton-1705-47-verso,Chrisoms,,1705,1704-1705-47,1704-1705,1704/1705,18440
Laxton-1705-47-verso,Cold,,1705,1704-1705-47,1704-1705,1704/1705,18441
Laxton-1705-47-verso,Colick,1,1705,1704-1705-47,1704-1705,1704/1705,18442
Laxton-1705-47-verso,Consumption,59,1705,1704-1705-47,1704-1705,1704/1705,18443
Laxton-1705-47-verso,Convulsion,122,1705,1704-1705-47,1704-1705,1704/1705,18444
Laxton-1705-47-verso,Cough,,1705,1704-1705-47,1704-1705,1704/1705,18445
Laxton-1705-47-verso,Cramp,,1705,1704-1705-47,1704-1705,1704/1705,18446
Laxton-1705-47-verso,Diabetes,,1705,1704-1705-47,1704-1705,1704/1705,18447
Laxton-1705-47-verso,Dropsie,19,1705,1704-1705-47,1704-1705,1704/1705,18448
Laxton-1705-47-verso,Falling-sickness,,1705,1704-1705-47,1704-1705,1704/1705,18449
Laxton-1705-47-verso,Fever,71,1705,1704-1705-47,1704-1705,1704/1705,18450
Laxton-1705-47-verso,Fistula,,1705,1704-1705-47,1704-1705,1704/1705,18451
Laxton-1705-47-verso,Flox and Small-Pox,49,1705,1704-1705-47,1704-1705,1704/1705,18452
Laxton-1705-47-verso,Flux,,1705,1704-1705-47,1704-1705,1704/1705,18453
Laxton-1705-47-verso,French-Pox,1,1705,1704-1705-47,1704-1705,1704/1705,18454
Laxton-1705-47-verso,Frets,,1705,1704-1705-47,1704-1705,1704/1705,18455
Laxton-1705-47-verso,Gangreen,,1705,1704-1705-47,1704-1705,1704/1705,18456
Laxton-1705-47-verso,Gout,,1705,1704-1705-47,1704-1705,1704/1705,18457
Laxton-1705-47-verso,Gravel,,1705,1704-1705-47,1704-1705,1704/1705,18458
Laxton-1705-47-verso,Grief,,1705,1704-1705-47,1704-1705,1704/1705,18459
Laxton-1705-47-verso,Griping in the Guts,9,1705,1704-1705-47,1704-1705,1704/1705,18460
Laxton-1705-47-verso,Headache,,1705,1704-1705-47,1704-1705,1704/1705,18461
Laxton-1705-47-verso,Headmouldshot,2,1705,1704-1705-47,1704-1705,1704/1705,18462
Laxton-1705-47-verso,Hooping Cough,,1705,1704-1705-47,1704-1705,1704/1705,18463
Laxton-1705-47-verso,Hiccough,,1705,1704-1705-47,1704-1705,1704/1705,18464
Laxton-1705-47-verso,Horshoehead,,1705,1704-1705-47,1704-1705,1704/1705,18465
Laxton-1705-47-verso,Impostume,,1705,1704-1705-47,1704-1705,1704/1705,18466
Laxton-1705-47-verso,Infants,,1705,1704-1705-47,1704-1705,1704/1705,18467
Laxton-1705-47-verso,Inflammation,,1705,1704-1705-47,1704-1705,1704/1705,18468
Laxton-1705-47-verso,Itch,,1705,1704-1705-47,1704-1705,1704/1705,18469
Laxton-1705-47-verso,Jaundies,,1705,1704-1705-47,1704-1705,1704/1705,18470
Laxton-1705-47-verso,Jaw-fallen,,1705,1704-1705-47,1704-1705,1704/1705,18471
Laxton-1705-47-verso,Kings Evil,4,1705,1704-1705-47,1704-1705,1704/1705,18472
Laxton-1705-47-verso,Leprosie,,1705,1704-1705-47,1704-1705,1704/1705,18473
Laxton-1705-47-verso,Lethargy,,1705,1704-1705-47,1704-1705,1704/1705,18474
Laxton-1705-47-verso,Liver-grown,,1705,1704-1705-47,1704-1705,1704/1705,18475
Laxton-1705-47-verso,Looseness,,1705,1704-1705-47,1704-1705,1704/1705,18476
Laxton-1705-47-verso,Lunatick and Frenzy,,1705,1704-1705-47,1704-1705,1704/1705,18477
Laxton-1705-47-verso,Malignant Fever,,1705,1704-1705-47,1704-1705,1704/1705,18478
Laxton-1705-47-verso,Meagrim,,1705,1704-1705-47,1704-1705,1704/1705,18479
Laxton-1705-47-verso,Measles,30,1705,1704-1705-47,1704-1705,1704/1705,18480
Laxton-1705-47-verso,Miscarriage,,1705,1704-1705-47,1704-1705,1704/1705,18481
Laxton-1705-47-verso,Mortification,,1705,1704-1705-47,1704-1705,1704/1705,18482
Laxton-1705-47-verso,Mother,,1705,1704-1705-47,1704-1705,1704/1705,18483
Laxton-1705-47-verso,Noli me tangere,,1705,1704-1705-47,1704-1705,1704/1705,18484
Laxton-1705-47-verso,Palsie,,1705,1704-1705-47,1704-1705,1704/1705,18485
Laxton-1705-47-verso,Plague,,1705,1704-1705-47,1704-1705,1704/1705,18486
Laxton-1705-47-verso,Planet,,1705,1704-1705-47,1704-1705,1704/1705,18487
Laxton-1705-47-verso,Plurisie,,1705,1704-1705-47,1704-1705,1704/1705,18488
Laxton-1705-47-verso,Purples,2,1705,1704-1705-47,1704-1705,1704/1705,18489
Laxton-1705-47-verso,Quinsie,2,1705,1704-1705-47,1704-1705,1704/1705,18490
Laxton-1705-47-verso,Rash,,1705,1704-1705-47,1704-1705,1704/1705,18491
Laxton-1705-47-verso,Rheumatism,,1705,1704-1705-47,1704-1705,1704/1705,18492
Laxton-1705-47-verso,Rickets,4,1705,1704-1705-47,1704-1705,1704/1705,18493
Laxton-1705-47-verso,Rising of the Lights,2,1705,1704-1705-47,1704-1705,1704/1705,18494
Laxton-1705-47-verso,Running of the Reins,,1705,1704-1705-47,1704-1705,1704/1705,18495
Laxton-1705-47-verso,Rupture,,1705,1704-1705-47,1704-1705,1704/1705,18496
Laxton-1705-47-verso,Scald Head,,1705,1704-1705-47,1704-1705,1704/1705,18497
Laxton-1705-47-verso,Scarlet Fever,,1705,1704-1705-47,1704-1705,1704/1705,18498
Laxton-1705-47-verso,Sciatica,,1705,1704-1705-47,1704-1705,1704/1705,18499
Laxton-1705-47-verso,Scowring,,1705,1704-1705-47,1704-1705,1704/1705,18500
Laxton-1705-47-verso,Scurvy,,1705,1704-1705-47,1704-1705,1704/1705,18501
Laxton-1705-47-verso,Sores,,1705,1704-1705-47,1704-1705,1704/1705,18502
Laxton-1705-47-verso,Shingles,,1705,1704-1705-47,1704-1705,1704/1705,18503
Laxton-1705-47-verso,Spleen,,1705,1704-1705-47,1704-1705,1704/1705,18504
Laxton-1705-47-verso,Spotted-Fever,1,1705,1704-1705-47,1704-1705,1704/1705,18505
Laxton-1705-47-verso,St. Anthony's Fire,,1705,1704-1705-47,1704-1705,1704/1705,18506
Laxton-1705-47-verso,Starved,,1705,1704-1705-47,1704-1705,1704/1705,18507
Laxton-1705-47-verso,Stone,,1705,1704-1705-47,1704-1705,1704/1705,18508
Laxton-1705-47-verso,Stopping of the Stomach,4,1705,1704-1705-47,1704-1705,1704/1705,18509
Laxton-1705-47-verso,Strangury,,1705,1704-1705-47,1704-1705,1704/1705,18510
Laxton-1705-47-verso,Strongullion,,1705,1704-1705-47,1704-1705,1704/1705,18511
Laxton-1705-47-verso,Suddenly,1,1705,1704-1705-47,1704-1705,1704/1705,18512
Laxton-1705-47-verso,Surfeit,2,1705,1704-1705-47,1704-1705,1704/1705,18513
Laxton-1705-47-verso,Swelling in the Throat,,1705,1704-1705-47,1704-1705,1704/1705,18514
Laxton-1705-47-verso,Swine-Pox,,1705,1704-1705-47,1704-1705,1704/1705,18515
Laxton-1705-47-verso,Teeth,30,1705,1704-1705-47,1704-1705,1704/1705,18516
Laxton-1705-47-verso,Thrush,,1705,1704-1705-47,1704-1705,1704/1705,18517
Laxton-1705-47-verso,Tissick,3,1705,1704-1705-47,1704-1705,1704/1705,18518
Laxton-1705-47-verso,Tympany,1,1705,1704-1705-47,1704-1705,1704/1705,18519
Laxton-1705-47-verso,Twisting of the Guts,,1705,1704-1705-47,1704-1705,1704/1705,18520
Laxton-1705-47-verso,Ulcer,,1705,1704-1705-47,1704-1705,1704/1705,18521
Laxton-1705-47-verso,Vapours,,1705,1704-1705-47,1704-1705,1704/1705,18522
Laxton-1705-47-verso,Vomiting,,1705,1704-1705-47,1704-1705,1704/1705,18523
Laxton-1705-47-verso,Water in the Head,,1705,1704-1705-47,1704-1705,1704/1705,18524
Laxton-1705-47-verso,Wen,,1705,1704-1705-47,1704-1705,1704/1705,18525
Laxton-1705-47-verso,Wind,,1705,1704-1705-47,1704-1705,1704/1705,18526
Laxton-1705-47-verso,Wolf,,1705,1704-1705-47,1704-1705,1704/1705,18527
Laxton-1705-47-verso,Worms,2,1705,1704-1705-47,1704-1705,1704/1705,18528
Laxton-1705-47-verso,Abortive,,1705,1704-1705-47,1704-1705,1704/1705,18529
Laxton-1705-47-verso,Overlaid,1,1705,1704-1705-47,1704-1705,1704/1705,18530
Laxton-1705-47-verso,Still-born,10,1705,1704-1705-47,1704-1705,1704/1705,18531
Laxton-1705-47-verso,Drowned,3,1705,1704-1705-47,1704-1705,1704/1705,18532
Laxton-1705-47-verso,Found Dead,,1705,1704-1705-47,1704-1705,1704/1705,18533
Laxton-1705-47-verso,Executed,,1705,1704-1705-47,1704-1705,1704/1705,18534
Laxton-1705-47-verso,Killed,2,1705,1704-1705-47,1704-1705,1704/1705,18535
Laxton-1705-47-verso,Suicide,1,1705,1704-1705-47,1704-1705,1704/1705,18536
Laxton-1705-47-verso,Other,4,1705,1704-1705-47,1704-1705,1704/1705,18537
Laxton-1705-48-verso,Aged,30,1705,1704-1705-48,1704-1705,1704/1705,18538
Laxton-1705-48-verso,Ague,,1705,1704-1705-48,1704-1705,1704/1705,18539
Laxton-1705-48-verso,Apoplexy,2,1705,1704-1705-48,1704-1705,1704/1705,18540
Laxton-1705-48-verso,Asthma,2,1705,1704-1705-48,1704-1705,1704/1705,18541
Laxton-1705-48-verso,Bed-ridden,,1705,1704-1705-48,1704-1705,1704/1705,18542
Laxton-1705-48-verso,Blasted,,1705,1704-1705-48,1704-1705,1704/1705,18543
Laxton-1705-48-verso,Bleeding,,1705,1704-1705-48,1704-1705,1704/1705,18544
Laxton-1705-48-verso,Bloody-flux,,1705,1704-1705-48,1704-1705,1704/1705,18545
Laxton-1705-48-verso,Calenture,,1705,1704-1705-48,1704-1705,1704/1705,18546
Laxton-1705-48-verso,Cancer,1,1705,1704-1705-48,1704-1705,1704/1705,18547
Laxton-1705-48-verso,Canker,1,1705,1704-1705-48,1704-1705,1704/1705,18548
Laxton-1705-48-verso,Chicken Pox,,1705,1704-1705-48,1704-1705,1704/1705,18549
Laxton-1705-48-verso,Child-Bed,7,1705,1704-1705-48,1704-1705,1704/1705,18550
Laxton-1705-48-verso,Chrisoms,,1705,1704-1705-48,1704-1705,1704/1705,18551
Laxton-1705-48-verso,Cold,,1705,1704-1705-48,1704-1705,1704/1705,18552
Laxton-1705-48-verso,Colick,2,1705,1704-1705-48,1704-1705,1704/1705,18553
Laxton-1705-48-verso,Consumption,49,1705,1704-1705-48,1704-1705,1704/1705,18554
Laxton-1705-48-verso,Convulsion,117,1705,1704-1705-48,1704-1705,1704/1705,18555
Laxton-1705-48-verso,Cough,,1705,1704-1705-48,1704-1705,1704/1705,18556
Laxton-1705-48-verso,Cramp,,1705,1704-1705-48,1704-1705,1704/1705,18557
Laxton-1705-48-verso,Diabetes,,1705,1704-1705-48,1704-1705,1704/1705,18558
Laxton-1705-48-verso,Dropsie,14,1705,1704-1705-48,1704-1705,1704/1705,18559
Laxton-1705-48-verso,Falling-sickness,,1705,1704-1705-48,1704-1705,1704/1705,18560
Laxton-1705-48-verso,Fever,61,1705,1704-1705-48,1704-1705,1704/1705,18561
Laxton-1705-48-verso,Fistula,2,1705,1704-1705-48,1704-1705,1704/1705,18562
Laxton-1705-48-verso,Flox and Small-Pox,34,1705,1704-1705-48,1704-1705,1704/1705,18563
Laxton-1705-48-verso,Flux,,1705,1704-1705-48,1704-1705,1704/1705,18564
Laxton-1705-48-verso,French-Pox,1,1705,1704-1705-48,1704-1705,1704/1705,18565
Laxton-1705-48-verso,Frets,,1705,1704-1705-48,1704-1705,1704/1705,18566
Laxton-1705-48-verso,Gangreen,,1705,1704-1705-48,1704-1705,1704/1705,18567
Laxton-1705-48-verso,Gout,1,1705,1704-1705-48,1704-1705,1704/1705,18568
Laxton-1705-48-verso,Gravel,,1705,1704-1705-48,1704-1705,1704/1705,18569
Laxton-1705-48-verso,Grief,,1705,1704-1705-48,1704-1705,1704/1705,18570
Laxton-1705-48-verso,Griping in the Guts,16,1705,1704-1705-48,1704-1705,1704/1705,18571
Laxton-1705-48-verso,Headache,,1705,1704-1705-48,1704-1705,1704/1705,18572
Laxton-1705-48-verso,Headmouldshot,1,1705,1704-1705-48,1704-1705,1704/1705,18573
Laxton-1705-48-verso,Hooping Cough,,1705,1704-1705-48,1704-1705,1704/1705,18574
Laxton-1705-48-verso,Hiccough,,1705,1704-1705-48,1704-1705,1704/1705,18575
Laxton-1705-48-verso,Horshoehead,,1705,1704-1705-48,1704-1705,1704/1705,18576
Laxton-1705-48-verso,Impostume,3,1705,1704-1705-48,1704-1705,1704/1705,18577
Laxton-1705-48-verso,Infants,,1705,1704-1705-48,1704-1705,1704/1705,18578
Laxton-1705-48-verso,Inflammation,,1705,1704-1705-48,1704-1705,1704/1705,18579
Laxton-1705-48-verso,Itch,,1705,1704-1705-48,1704-1705,1704/1705,18580
Laxton-1705-48-verso,Jaundies,1,1705,1704-1705-48,1704-1705,1704/1705,18581
Laxton-1705-48-verso,Jaw-fallen,,1705,1704-1705-48,1704-1705,1704/1705,18582
Laxton-1705-48-verso,Kings Evil,1,1705,1704-1705-48,1704-1705,1704/1705,18583
Laxton-1705-48-verso,Leprosie,,1705,1704-1705-48,1704-1705,1704/1705,18584
Laxton-1705-48-verso,Lethargy,,1705,1704-1705-48,1704-1705,1704/1705,18585
Laxton-1705-48-verso,Liver-grown,,1705,1704-1705-48,1704-1705,1704/1705,18586
Laxton-1705-48-verso,Looseness,,1705,1704-1705-48,1704-1705,1704/1705,18587
Laxton-1705-48-verso,Lunatick and Frenzy,1,1705,1704-1705-48,1704-1705,1704/1705,18588
Laxton-1705-48-verso,Malignant Fever,,1705,1704-1705-48,1704-1705,1704/1705,18589
Laxton-1705-48-verso,Meagrim,,1705,1704-1705-48,1704-1705,1704/1705,18590
Laxton-1705-48-verso,Measles,34,1705,1704-1705-48,1704-1705,1704/1705,18591
Laxton-1705-48-verso,Miscarriage,,1705,1704-1705-48,1704-1705,1704/1705,18592
Laxton-1705-48-verso,Mortification,4,1705,1704-1705-48,1704-1705,1704/1705,18593
Laxton-1705-48-verso,Mother,,1705,1704-1705-48,1704-1705,1704/1705,18594
Laxton-1705-48-verso,Noli me tangere,,1705,1704-1705-48,1704-1705,1704/1705,18595
Laxton-1705-48-verso,Palsie,,1705,1704-1705-48,1704-1705,1704/1705,18596
Laxton-1705-48-verso,Plague,,1705,1704-1705-48,1704-1705,1704/1705,18597
Laxton-1705-48-verso,Planet,,1705,1704-1705-48,1704-1705,1704/1705,18598
Laxton-1705-48-verso,Plurisie,,1705,1704-1705-48,1704-1705,1704/1705,18599
Laxton-1705-48-verso,Purples,,1705,1704-1705-48,1704-1705,1704/1705,18600
Laxton-1705-48-verso,Quinsie,,1705,1704-1705-48,1704-1705,1704/1705,18601
Laxton-1705-48-verso,Rash,,1705,1704-1705-48,1704-1705,1704/1705,18602
Laxton-1705-48-verso,Rheumatism,2,1705,1704-1705-48,1704-1705,1704/1705,18603
Laxton-1705-48-verso,Rickets,5,1705,1704-1705-48,1704-1705,1704/1705,18604
Laxton-1705-48-verso,Rising of the Lights,,1705,1704-1705-48,1704-1705,1704/1705,18605
Laxton-1705-48-verso,Running of the Reins,,1705,1704-1705-48,1704-1705,1704/1705,18606
Laxton-1705-48-verso,Rupture,,1705,1704-1705-48,1704-1705,1704/1705,18607
Laxton-1705-48-verso,Scald Head,,1705,1704-1705-48,1704-1705,1704/1705,18608
Laxton-1705-48-verso,Scarlet Fever,,1705,1704-1705-48,1704-1705,1704/1705,18609
Laxton-1705-48-verso,Sciatica,,1705,1704-1705-48,1704-1705,1704/1705,18610
Laxton-1705-48-verso,Scowring,,1705,1704-1705-48,1704-1705,1704/1705,18611
Laxton-1705-48-verso,Scurvy,,1705,1704-1705-48,1704-1705,1704/1705,18612
Laxton-1705-48-verso,Sores,,1705,1704-1705-48,1704-1705,1704/1705,18613
Laxton-1705-48-verso,Shingles,,1705,1704-1705-48,1704-1705,1704/1705,18614
Laxton-1705-48-verso,Spleen,,1705,1704-1705-48,1704-1705,1704/1705,18615
Laxton-1705-48-verso,Spotted-Fever,2,1705,1704-1705-48,1704-1705,1704/1705,18616
Laxton-1705-48-verso,St. Anthony's Fire,1,1705,1704-1705-48,1704-1705,1704/1705,18617
Laxton-1705-48-verso,Starved,,1705,1704-1705-48,1704-1705,1704/1705,18618
Laxton-1705-48-verso,Stone,,1705,1704-1705-48,1704-1705,1704/1705,18619
Laxton-1705-48-verso,Stopping of the Stomach,1,1705,1704-1705-48,1704-1705,1704/1705,18620
Laxton-1705-48-verso,Strangury,,1705,1704-1705-48,1704-1705,1704/1705,18621
Laxton-1705-48-verso,Strongullion,,1705,1704-1705-48,1704-1705,1704/1705,18622
Laxton-1705-48-verso,Suddenly,,1705,1704-1705-48,1704-1705,1704/1705,18623
Laxton-1705-48-verso,Surfeit,1,1705,1704-1705-48,1704-1705,1704/1705,18624
Laxton-1705-48-verso,Swelling in the Throat,,1705,1704-1705-48,1704-1705,1704/1705,18625
Laxton-1705-48-verso,Swine-Pox,,1705,1704-1705-48,1704-1705,1704/1705,18626
Laxton-1705-48-verso,Teeth,18,1705,1704-1705-48,1704-1705,1704/1705,18627
Laxton-1705-48-verso,Thrush,1,1705,1704-1705-48,1704-1705,1704/1705,18628
Laxton-1705-48-verso,Tissick,5,1705,1704-1705-48,1704-1705,1704/1705,18629
Laxton-1705-48-verso,Tympany,2,1705,1704-1705-48,1704-1705,1704/1705,18630
Laxton-1705-48-verso,Twisting of the Guts,,1705,1704-1705-48,1704-1705,1704/1705,18631
Laxton-1705-48-verso,Ulcer,,1705,1704-1705-48,1704-1705,1704/1705,18632
Laxton-1705-48-verso,Vapours,,1705,1704-1705-48,1704-1705,1704/1705,18633
Laxton-1705-48-verso,Vomiting,,1705,1704-1705-48,1704-1705,1704/1705,18634
Laxton-1705-48-verso,Water in the Head,,1705,1704-1705-48,1704-1705,1704/1705,18635
Laxton-1705-48-verso,Wen,,1705,1704-1705-48,1704-1705,1704/1705,18636
Laxton-1705-48-verso,Wind,,1705,1704-1705-48,1704-1705,1704/1705,18637
Laxton-1705-48-verso,Wolf,,1705,1704-1705-48,1704-1705,1704/1705,18638
Laxton-1705-48-verso,Worms,1,1705,1704-1705-48,1704-1705,1704/1705,18639
Laxton-1705-48-verso,Abortive,1,1705,1704-1705-48,1704-1705,1704/1705,18640
Laxton-1705-48-verso,Overlaid,,1705,1704-1705-48,1704-1705,1704/1705,18641
